src_ip,dst_ip,src_port,dst_port,protocol,bytes,attack_type
149.154.167.41,192.168.1.221,443,53903,TCP,223,DDOS_OR_BRUTE_FORCE
149.154.167.51,192.168.1.221,80,53921,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.51,53921,80,TCP,54,DDOS_OR_BRUTE_FORCE
149.154.167.41,192.168.1.221,443,53906,TCP,223,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.51,53897,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.51,53896,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.51,53901,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.41,53911,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.51,53908,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.41,53906,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.41,53903,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.41,53907,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,20.42.72.131,53858,443,TCP,55,PORT_SCAN
20.42.72.131,192.168.1.221,443,53858,TCP,66,NORMAL
149.154.167.41,192.168.1.221,443,64599,TCP,159,NORMAL
192.168.1.221,149.154.167.41,64599,443,TCP,54,PORT_SCAN
192.168.1.221,149.154.167.51,64595,443,TCP,223,DDOS_OR_BRUTE_FORCE
149.154.167.51,192.168.1.221,443,64595,TCP,54,NORMAL
149.154.167.51,192.168.1.221,443,64595,TCP,143,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53868,8009,TCP,164,PORT_SCAN
192.168.1.221,192.168.1.163,53867,8009,TCP,164,DDOS_OR_BRUTE_FORCE
149.154.167.41,192.168.1.221,443,64599,TCP,159,NORMAL
192.168.1.221,149.154.167.41,64599,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.51,64595,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53868,8009,TCP,164,PORT_SCAN
192.168.1.221,192.168.1.163,53867,8009,TCP,164,DDOS_OR_BRUTE_FORCE
151.115.58.158,192.168.1.221,8000,64786,TCP,80,NORMAL
192.168.1.221,151.115.58.158,64786,8000,TCP,84,NORMAL
192.168.1.221,192.168.1.163,53868,8009,TCP,164,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53867,8009,TCP,164,DDOS_OR_BRUTE_FORCE
151.115.58.158,192.168.1.221,8000,64786,TCP,54,NORMAL
192.168.1.221,192.168.1.163,53868,8009,TCP,164,PORT_SCAN
149.154.167.41,192.168.1.221,443,64599,TCP,159,NORMAL
192.168.1.221,192.168.1.163,53867,8009,TCP,164,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.41,64599,443,TCP,54,DDOS_OR_BRUTE_FORCE
149.154.167.41,192.168.1.221,443,64599,TCP,159,NORMAL
192.168.1.221,149.154.167.41,64599,443,TCP,54,PORT_SCAN
192.168.1.221,192.168.1.163,53868,8009,TCP,164,PORT_SCAN
192.168.1.221,192.168.1.163,53867,8009,TCP,164,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53868,TCP,66,NORMAL
192.168.1.163,192.168.1.221,8009,53867,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53868,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53867,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53868,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53867,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53868,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53867,TCP,164,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53867,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53868,TCP,164,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53867,8009,TCP,54,PORT_SCAN
192.168.1.221,192.168.1.163,53868,8009,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.18.32.47,53872,443,TCP,55,DDOS_OR_BRUTE_FORCE
104.18.32.47,192.168.1.221,443,53872,TCP,66,NORMAL
192.168.1.221,149.154.167.41,64599,443,TCP,287,DDOS_OR_BRUTE_FORCE
149.154.167.41,192.168.1.221,443,64599,TCP,54,NORMAL
192.168.1.221,142.250.74.3,53928,443,TCP,66,PORT_SCAN
192.168.1.221,142.250.74.10,53929,443,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,66,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53928,TCP,66,NORMAL
192.168.1.221,142.250.74.3,53928,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,66,NORMAL
192.168.1.221,142.250.74.10,53929,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.10,53929,443,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.10,53929,443,TCP,487,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,477,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,176,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.10,53929,443,TCP,54,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,82,NORMAL
216.58.207.202,192.168.1.221,443,64876,UDP,1292,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,1292,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.10,53929,443,TCP,128,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.10,53929,443,TCP,146,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.10,53929,443,TCP,368,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,1292,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,1292,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,81,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,82,NORMAL
192.168.1.221,216.58.207.202,64876,443,UDP,82,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,54,NORMAL
142.250.74.3,192.168.1.221,443,53930,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,81,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,82,NORMAL
192.168.1.221,142.250.74.164,52111,443,UDP,82,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,1292,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,1292,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,66,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,1292,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,1292,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,806,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,81,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,82,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,166,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,125,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,116,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,1288,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,183,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,128,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,146,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,402,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,53932,443,TCP,66,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,1062,NORMAL
192.168.1.221,142.250.74.10,53929,443,TCP,85,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,85,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,900,NORMAL
192.168.1.221,142.250.74.164,52111,443,UDP,82,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,125,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,113,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,1288,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,732,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,213,NORMAL
192.168.1.221,216.58.207.202,64876,443,UDP,82,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,288,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,126,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,85,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,93,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.10,53929,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.10,53929,443,TCP,93,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,125,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,114,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,707,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,405,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,406,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,1042,NORMAL
192.168.1.221,142.250.74.3,53930,443,TCP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.21.51.164,53933,443,TCP,66,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,85,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,995,NORMAL
173.194.221.84,192.168.1.221,443,51651,UDP,163,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,73,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,53931,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,402,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,146,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,65,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,624,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,549,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,85,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,93,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,69,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,93,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.10,53929,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.21.51.164,53934,443,TCP,66,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,53932,TCP,66,NORMAL
192.168.1.221,142.250.74.164,53932,443,TCP,54,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,1288,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,73,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,480,DDOS_OR_BRUTE_FORCE
192.168.1.221,173.194.221.84,51651,443,UDP,77,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,82,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,83,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,1042,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,163,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,75,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,65,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,75,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,54,PORT_SCAN
142.250.74.10,192.168.1.221,443,53929,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,70,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,83,NORMAL
192.168.1.221,142.250.74.164,52111,443,UDP,75,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,992,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,163,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,69,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,54,PORT_SCAN
192.168.1.221,216.58.207.202,64876,443,UDP,75,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,75,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,75,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,70,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,75,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53930,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.10,192.168.1.221,443,53929,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53930,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.10,53929,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,1288,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,79,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,569,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,53931,TCP,54,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,53931,TCP,54,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,724,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,177,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,496,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,70,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,192,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,53931,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,54,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,53931,TCP,1466,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,53931,TCP,1466,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,53931,TCP,1466,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,53931,TCP,155,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,53931,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,53931,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,79,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,79,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,52111,443,UDP,75,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,1265,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,242,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,64876,443,UDP,79,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,52875,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,52875,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,64956,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,64956,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,54277,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,54277,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,54277,443,UDP,121,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,54277,443,UDP,636,DDOS_OR_BRUTE_FORCE
173.194.221.84,192.168.1.221,443,51651,UDP,66,PORT_SCAN
104.21.51.164,192.168.1.221,443,53933,TCP,66,NORMAL
192.168.1.221,104.21.51.164,53933,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.164,192.168.1.221,443,52111,UDP,66,DDOS_OR_BRUTE_FORCE
142.250.74.42,192.168.1.221,443,52875,UDP,82,NORMAL
142.250.74.42,192.168.1.221,443,52875,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.42,192.168.1.221,443,52875,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.42,192.168.1.221,443,52875,UDP,1292,DDOS_OR_BRUTE_FORCE
104.21.51.164,192.168.1.221,443,53934,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,52875,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.21.51.164,53934,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.21.51.164,53934,443,TCP,1454,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.21.51.164,53934,443,TCP,445,DDOS_OR_BRUTE_FORCE
142.250.74.170,192.168.1.221,443,64956,UDP,82,NORMAL
216.58.207.202,192.168.1.221,443,64876,UDP,65,DDOS_OR_BRUTE_FORCE
142.250.74.170,192.168.1.221,443,64956,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.170,192.168.1.221,443,64956,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.170,192.168.1.221,443,64956,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,64956,443,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.42,192.168.1.221,443,52875,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.42,192.168.1.221,443,52875,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.42,192.168.1.221,443,52875,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,52875,443,UDP,81,DDOS_OR_BRUTE_FORCE
142.250.74.170,192.168.1.221,443,64956,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.170,192.168.1.221,443,64956,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.170,192.168.1.221,443,64956,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,52875,443,UDP,82,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,64956,443,UDP,81,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,54277,UDP,82,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,54277,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,64956,443,UDP,82,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,54277,UDP,1292,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,54277,UDP,335,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,54277,UDP,992,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,54277,UDP,67,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,54277,443,UDP,120,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,54277,443,UDP,73,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,64876,UDP,66,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,54277,UDP,64,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,54277,443,UDP,418,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,53935,443,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,53936,443,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,56201,443,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.42,192.168.1.221,443,52875,UDP,233,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,56201,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,56201,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,52875,443,UDP,82,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,54277,UDP,551,DDOS_OR_BRUTE_FORCE
216.58.207.202,192.168.1.221,443,54277,UDP,160,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.202,54277,443,UDP,77,DDOS_OR_BRUTE_FORCE
142.250.74.170,192.168.1.221,443,64956,UDP,231,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,64956,443,UDP,83,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,56201,443,UDP,121,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.164,56201,443,UDP,1148,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,52875,443,UDP,125,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,52875,443,UDP,110,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,52875,443,UDP,1288,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,52875,443,UDP,223,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,64956,443,UDP,125,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,64956,443,UDP,115,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,64956,443,UDP,688,DDOS_OR_BRUTE_FORCE
